view_type,date,country_code,country_name,product_id,product_name,series,scenario,model,horizon,category,value,actual,abs_error,metric_order
Trend,2026-02-01,CZ,Czechia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,52187.17,,,
Trend,2026-02-01,DE,Germany,P01,International Voice Termination,Actual,,,,,2405685.17,,,
Trend,2026-02-01,DE,Germany,P02,A2P Messaging,Actual,,,,,5812687.73,,,
Trend,2026-02-01,DE,Germany,P03,IPX Roaming & Signalling,Actual,,,,,5727843.14,,,
Trend,2026-02-01,DE,Germany,P04,IP Transit,Actual,,,,,5730859.53,,,
Trend,2026-02-01,DE,Germany,P05,Ethernet & Capacity Services,Actual,,,,,7420520.54,,,
Trend,2026-02-01,DE,Germany,P06,Cloud Connect,Actual,,,,,6546897.19,,,
Trend,2026-02-01,DE,Germany,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1885559.98,,,
Trend,2026-02-01,ES,Spain,P01,International Voice Termination,Actual,,,,,984500.42,,,
Trend,2026-02-01,ES,Spain,P02,A2P Messaging,Actual,,,,,12142136.83,,,
Trend,2026-02-01,ES,Spain,P03,IPX Roaming & Signalling,Actual,,,,,3371189.06,,,
Trend,2026-02-01,ES,Spain,P04,IP Transit,Actual,,,,,2480096.69,,,
Trend,2026-02-01,ES,Spain,P05,Ethernet & Capacity Services,Actual,,,,,6018800.9,,,
Trend,2026-02-01,ES,Spain,P06,Cloud Connect,Actual,,,,,2866138.78,,,
Trend,2026-02-01,ES,Spain,P07,Voice Firewall & Anti-Fraud,Actual,,,,,2709538.4,,,
Trend,2026-02-01,FR,France,P01,International Voice Termination,Actual,,,,,1330361.34,,,
Trend,2026-02-01,FR,France,P02,A2P Messaging,Actual,,,,,13821164.74,,,
Trend,2026-02-01,FR,France,P03,IPX Roaming & Signalling,Actual,,,,,9369004.05,,,
Trend,2026-02-01,FR,France,P04,IP Transit,Actual,,,,,1496264.98,,,
Trend,2026-02-01,FR,France,P05,Ethernet & Capacity Services,Actual,,,,,3736213.47,,,
Trend,2026-02-01,FR,France,P06,Cloud Connect,Actual,,,,,1734656.24,,,
Trend,2026-02-01,FR,France,P07,Voice Firewall & Anti-Fraud,Actual,,,,,4319231.14,,,
Trend,2026-02-01,GR,Greece,P01,International Voice Termination,Actual,,,,,627806.17,,,
Trend,2026-02-01,GR,Greece,P02,A2P Messaging,Actual,,,,,2608860.34,,,
Trend,2026-02-01,GR,Greece,P03,IPX Roaming & Signalling,Actual,,,,,1445969.07,,,
Trend,2026-02-01,GR,Greece,P04,IP Transit,Actual,,,,,485196.56,,,
Trend,2026-02-01,GR,Greece,P05,Ethernet & Capacity Services,Actual,,,,,900315.26,,,
Trend,2026-02-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1083172.35,,,
Trend,2026-02-01,HR,Croatia,P05,Ethernet & Capacity Services,Actual,,,,,170377.37,,,
Trend,2026-02-01,HR,Croatia,P06,Cloud Connect,Actual,,,,,134880.79,,,
Trend,2026-02-01,HU,Hungary,P01,International Voice Termination,Actual,,,,,983194.31,,,
Trend,2026-02-01,HU,Hungary,P02,A2P Messaging,Actual,,,,,2113403.6,,,
Trend,2026-02-01,HU,Hungary,P03,IPX Roaming & Signalling,Actual,,,,,1750660.78,,,
Trend,2026-02-01,HU,Hungary,P04,IP Transit,Actual,,,,,660471.04,,,
Trend,2026-02-01,HU,Hungary,P05,Ethernet & Capacity Services,Actual,,,,,1234964.39,,,
Trend,2026-02-01,HU,Hungary,P06,Cloud Connect,Actual,,,,,788717.27,,,
Trend,2026-02-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1028289.84,,,
Trend,2026-02-01,IT,Italy,P01,International Voice Termination,Actual,,,,,120821.1,,,
Trend,2026-02-01,IT,Italy,P02,A2P Messaging,Actual,,,,,3581688.38,,,
Trend,2026-02-01,IT,Italy,P03,IPX Roaming & Signalling,Actual,,,,,901701.31,,,
Trend,2026-02-01,IT,Italy,P04,IP Transit,Actual,,,,,1457228.76,,,
Trend,2026-02-01,IT,Italy,P05,Ethernet & Capacity Services,Actual,,,,,5725378.14,,,
Trend,2026-02-01,IT,Italy,P06,Cloud Connect,Actual,,,,,3039073.14,,,
Trend,2026-02-01,IT,Italy,P07,Voice Firewall & Anti-Fraud,Actual,,,,,485661.58,,,
Trend,2026-02-01,NL,Netherlands,P01,International Voice Termination,Actual,,,,,1404511.16,,,
Trend,2026-02-01,NL,Netherlands,P02,A2P Messaging,Actual,,,,,8786760.53,,,
Trend,2026-02-01,NL,Netherlands,P03,IPX Roaming & Signalling,Actual,,,,,4378048.45,,,
Trend,2026-02-01,NL,Netherlands,P04,IP Transit,Actual,,,,,1600572.49,,,
Trend,2026-02-01,NL,Netherlands,P05,Ethernet & Capacity Services,Actual,,,,,2224887.95,,,
Trend,2026-02-01,NL,Netherlands,P06,Cloud Connect,Actual,,,,,144587.75,,,
Trend,2026-02-01,NL,Netherlands,P07,Voice Firewall & Anti-Fraud,Actual,,,,,2254497.52,,,
Trend,2026-02-01,PL,Poland,P01,International Voice Termination,Actual,,,,,1437765.36,,,
Trend,2026-02-01,PL,Poland,P02,A2P Messaging,Actual,,,,,5594459.16,,,
Trend,2026-02-01,PL,Poland,P03,IPX Roaming & Signalling,Actual,,,,,3371747.78,,,
Trend,2026-02-01,PL,Poland,P04,IP Transit,Actual,,,,,1599203.35,,,
Trend,2026-02-01,PL,Poland,P05,Ethernet & Capacity Services,Actual,,,,,3443783.65,,,
Trend,2026-02-01,PL,Poland,P06,Cloud Connect,Actual,,,,,94334.63,,,
Trend,2026-02-01,PL,Poland,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1070672.74,,,
Trend,2026-02-01,RO,Romania,P03,IPX Roaming & Signalling,Actual,,,,,723370.84,,,
Trend,2026-02-01,RO,Romania,P05,Ethernet & Capacity Services,Actual,,,,,1191589.12,,,
Trend,2026-02-01,RO,Romania,P07,Voice Firewall & Anti-Fraud,Actual,,,,,120599.99,,,
Trend,2026-02-01,SK,Slovakia,P01,International Voice Termination,Actual,,,,,243227.92,,,
Trend,2026-02-01,SK,Slovakia,P02,A2P Messaging,Actual,,,,,2550285.19,,,
Trend,2026-02-01,SK,Slovakia,P03,IPX Roaming & Signalling,Actual,,,,,741947.32,,,
Trend,2026-02-01,SK,Slovakia,P05,Ethernet & Capacity Services,Actual,,,,,331127.72,,,
Trend,2026-03-01,AT,Austria,P01,International Voice Termination,Actual,,,,,505838.83,,,
Trend,2026-03-01,AT,Austria,P02,A2P Messaging,Actual,,,,,3624974.79,,,
Trend,2026-03-01,AT,Austria,P03,IPX Roaming & Signalling,Actual,,,,,1307614.09,,,
Trend,2026-03-01,AT,Austria,P04,IP Transit,Actual,,,,,863665.9,,,
Trend,2026-03-01,AT,Austria,P05,Ethernet & Capacity Services,Actual,,,,,1219820.71,,,
Trend,2026-03-01,AT,Austria,P07,Voice Firewall & Anti-Fraud,Actual,,,,,890062.37,,,
Trend,2026-03-01,CZ,Czechia,P03,IPX Roaming & Signalling,Actual,,,,,107281.73,,,
Trend,2026-03-01,CZ,Czechia,P04,IP Transit,Actual,,,,,179615.73,,,
Trend,2026-03-01,CZ,Czechia,P05,Ethernet & Capacity Services,Actual,,,,,1355544.2,,,
Trend,2026-03-01,CZ,Czechia,P06,Cloud Connect,Actual,,,,,208281.56,,,
Trend,2026-03-01,CZ,Czechia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,49491.85,,,
Trend,2026-03-01,DE,Germany,P01,International Voice Termination,Actual,,,,,2519824.45,,,
Trend,2026-03-01,DE,Germany,P02,A2P Messaging,Actual,,,,,6111334.99,,,
Trend,2026-03-01,DE,Germany,P03,IPX Roaming & Signalling,Actual,,,,,6199046.23,,,
Trend,2026-03-01,DE,Germany,P04,IP Transit,Actual,,,,,6388842.64,,,
Trend,2026-03-01,DE,Germany,P05,Ethernet & Capacity Services,Actual,,,,,7559717.15,,,
Trend,2026-03-01,DE,Germany,P06,Cloud Connect,Actual,,,,,6640570.83,,,
Trend,2026-03-01,DE,Germany,P07,Voice Firewall & Anti-Fraud,Actual,,,,,2006927.62,,,
Trend,2026-03-01,ES,Spain,P01,International Voice Termination,Actual,,,,,1034632.01,,,
Trend,2026-03-01,ES,Spain,P02,A2P Messaging,Actual,,,,,13404685.16,,,
Trend,2026-03-01,ES,Spain,P03,IPX Roaming & Signalling,Actual,,,,,3990648.53,,,
Trend,2026-03-01,ES,Spain,P04,IP Transit,Actual,,,,,2719342.45,,,
Trend,2026-03-01,ES,Spain,P05,Ethernet & Capacity Services,Actual,,,,,6071451.15,,,
Trend,2026-03-01,ES,Spain,P06,Cloud Connect,Actual,,,,,3016453.15,,,
Trend,2026-03-01,ES,Spain,P07,Voice Firewall & Anti-Fraud,Actual,,,,,2815734.78,,,
Trend,2026-03-01,FR,France,P01,International Voice Termination,Actual,,,,,1418490.69,,,
Trend,2026-03-01,FR,France,P02,A2P Messaging,Actual,,,,,14579072.78,,,
Trend,2026-03-01,FR,France,P03,IPX Roaming & Signalling,Actual,,,,,10908847.85,,,
Trend,2026-03-01,FR,France,P04,IP Transit,Actual,,,,,1471895.14,,,
Trend,2026-03-01,FR,France,P05,Ethernet & Capacity Services,Actual,,,,,4016627.08,,,
Trend,2026-03-01,FR,France,P06,Cloud Connect,Actual,,,,,1896277.61,,,
Trend,2026-03-01,FR,France,P07,Voice Firewall & Anti-Fraud,Actual,,,,,4525478.15,,,
Trend,2026-03-01,GR,Greece,P01,International Voice Termination,Actual,,,,,681151.45,,,
Trend,2026-03-01,GR,Greece,P02,A2P Messaging,Actual,,,,,2554333.89,,,
Trend,2026-03-01,GR,Greece,P03,IPX Roaming & Signalling,Actual,,,,,1709195.02,,,
Trend,2026-03-01,GR,Greece,P04,IP Transit,Actual,,,,,513911.39,,,
Trend,2026-03-01,GR,Greece,P05,Ethernet & Capacity Services,Actual,,,,,937843.08,,,
Trend,2026-03-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1118769.39,,,
Trend,2026-03-01,HR,Croatia,P05,Ethernet & Capacity Services,Actual,,,,,179891.86,,,
Trend,2026-03-01,HR,Croatia,P06,Cloud Connect,Actual,,,,,137062.82,,,
Trend,2026-03-01,HU,Hungary,P01,International Voice Termination,Actual,,,,,1118861.42,,,
Trend,2026-03-01,HU,Hungary,P02,A2P Messaging,Actual,,,,,2383857.33,,,
Trend,2026-03-01,HU,Hungary,P03,IPX Roaming & Signalling,Actual,,,,,2061507.3,,,
Trend,2026-03-01,HU,Hungary,P04,IP Transit,Actual,,,,,707202.68,,,
Trend,2026-03-01,HU,Hungary,P05,Ethernet & Capacity Services,Actual,,,,,1239433.36,,,
Trend,2026-03-01,HU,Hungary,P06,Cloud Connect,Actual,,,,,782564.65,,,
Trend,2026-03-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1131220.72,,,
Trend,2026-03-01,IT,Italy,P01,International Voice Termination,Actual,,,,,131985.18,,,
Trend,2026-03-01,IT,Italy,P02,A2P Messaging,Actual,,,,,3973641.94,,,
Trend,2026-03-01,IT,Italy,P03,IPX Roaming & Signalling,Actual,,,,,969353.88,,,
Trend,2026-03-01,IT,Italy,P04,IP Transit,Actual,,,,,1481214.04,,,
Trend,2026-03-01,IT,Italy,P05,Ethernet & Capacity Services,Actual,,,,,5948930.58,,,
Trend,2026-03-01,IT,Italy,P06,Cloud Connect,Actual,,,,,2990661.03,,,
Trend,2026-03-01,IT,Italy,P07,Voice Firewall & Anti-Fraud,Actual,,,,,498562.39,,,
Trend,2026-03-01,NL,Netherlands,P01,International Voice Termination,Actual,,,,,1287149.71,,,
Trend,2026-03-01,NL,Netherlands,P02,A2P Messaging,Actual,,,,,8845220.26,,,
Trend,2026-03-01,NL,Netherlands,P03,IPX Roaming & Signalling,Actual,,,,,4909926.46,,,
Trend,2026-03-01,NL,Netherlands,P04,IP Transit,Actual,,,,,1721394.78,,,
Trend,2026-03-01,NL,Netherlands,P05,Ethernet & Capacity Services,Actual,,,,,2214953.01,,,
Trend,2026-03-01,NL,Netherlands,P06,Cloud Connect,Actual,,,,,160432.62,,,
Trend,2026-03-01,NL,Netherlands,P07,Voice Firewall & Anti-Fraud,Actual,,,,,2321227.21,,,
Trend,2026-03-01,PL,Poland,P01,International Voice Termination,Actual,,,,,1555118.6,,,
Trend,2026-03-01,PL,Poland,P02,A2P Messaging,Actual,,,,,6171212.44,,,
Trend,2026-03-01,PL,Poland,P03,IPX Roaming & Signalling,Actual,,,,,3807968.36,,,
Trend,2026-03-01,PL,Poland,P04,IP Transit,Actual,,,,,1498567.66,,,
Trend,2026-03-01,PL,Poland,P05,Ethernet & Capacity Services,Actual,,,,,3457312.61,,,
Trend,2026-03-01,PL,Poland,P06,Cloud Connect,Actual,,,,,98694.81,,,
Trend,2026-03-01,PL,Poland,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1070609.63,,,
Trend,2026-03-01,RO,Romania,P03,IPX Roaming & Signalling,Actual,,,,,821493.99,,,
Trend,2026-03-01,RO,Romania,P05,Ethernet & Capacity Services,Actual,,,,,1278727.3,,,
Trend,2026-03-01,RO,Romania,P07,Voice Firewall & Anti-Fraud,Actual,,,,,134318.95,,,
Trend,2026-03-01,SK,Slovakia,P01,International Voice Termination,Actual,,,,,252121.72,,,
Trend,2026-03-01,SK,Slovakia,P02,A2P Messaging,Actual,,,,,2811891.6,,,
Trend,2026-03-01,SK,Slovakia,P03,IPX Roaming & Signalling,Actual,,,,,819567.18,,,
Trend,2026-03-01,SK,Slovakia,P05,Ethernet & Capacity Services,Actual,,,,,353110.8,,,
Trend,2026-04-01,AT,Austria,P01,International Voice Termination,Actual,,,,,473847.04,,,
Trend,2026-04-01,AT,Austria,P02,A2P Messaging,Actual,,,,,4080258.14,,,
Trend,2026-04-01,AT,Austria,P03,IPX Roaming & Signalling,Actual,,,,,1480902.85,,,
Trend,2026-04-01,AT,Austria,P04,IP Transit,Actual,,,,,807701.69,,,
Trend,2026-04-01,AT,Austria,P05,Ethernet & Capacity Services,Actual,,,,,1215639.14,,,
Trend,2026-04-01,AT,Austria,P07,Voice Firewall & Anti-Fraud,Actual,,,,,871059.46,,,
Trend,2026-04-01,CZ,Czechia,P03,IPX Roaming & Signalling,Actual,,,,,137557.29,,,
Trend,2026-04-01,CZ,Czechia,P04,IP Transit,Actual,,,,,167208.93,,,
Trend,2026-04-01,CZ,Czechia,P05,Ethernet & Capacity Services,Actual,,,,,1322833.42,,,
Trend,2026-04-01,CZ,Czechia,P06,Cloud Connect,Actual,,,,,217379.48,,,
Trend,2026-04-01,CZ,Czechia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,54728.23,,,
Trend,2026-04-01,DE,Germany,P01,International Voice Termination,Actual,,,,,2620394.11,,,
Trend,2026-04-01,DE,Germany,P02,A2P Messaging,Actual,,,,,6402951.22,,,
Trend,2026-04-01,DE,Germany,P03,IPX Roaming & Signalling,Actual,,,,,7260839.46,,,
Trend,2026-04-01,DE,Germany,P04,IP Transit,Actual,,,,,6241184.47,,,
Trend,2026-04-01,DE,Germany,P05,Ethernet & Capacity Services,Actual,,,,,7845271.01,,,
Trend,2026-04-01,DE,Germany,P06,Cloud Connect,Actual,,,,,6819704.46,,,
Trend,2026-04-01,DE,Germany,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1986333.61,,,
Trend,2026-04-01,ES,Spain,P01,International Voice Termination,Actual,,,,,1020144.27,,,
Trend,2026-04-01,ES,Spain,P02,A2P Messaging,Actual,,,,,13995475.0,,,
Trend,2026-04-01,ES,Spain,P03,IPX Roaming & Signalling,Actual,,,,,4326706.09,,,
Trend,2026-04-01,ES,Spain,P04,IP Transit,Actual,,,,,2444607.52,,,
Trend,2026-04-01,ES,Spain,P05,Ethernet & Capacity Services,Actual,,,,,6167356.18,,,
Trend,2026-04-01,ES,Spain,P06,Cloud Connect,Actual,,,,,3006200.25,,,
Trend,2026-04-01,ES,Spain,P07,Voice Firewall & Anti-Fraud,Actual,,,,,2772985.49,,,
Trend,2026-04-01,FR,France,P01,International Voice Termination,Actual,,,,,1526698.67,,,
Trend,2026-04-01,FR,France,P02,A2P Messaging,Actual,,,,,14654327.38,,,
Trend,2026-04-01,FR,France,P03,IPX Roaming & Signalling,Actual,,,,,11719009.3,,,
Trend,2026-04-01,FR,France,P04,IP Transit,Actual,,,,,1466040.14,,,
Trend,2026-04-01,FR,France,P05,Ethernet & Capacity Services,Actual,,,,,3788069.24,,,
Trend,2026-04-01,FR,France,P06,Cloud Connect,Actual,,,,,1899142.02,,,
Trend,2026-04-01,FR,France,P07,Voice Firewall & Anti-Fraud,Actual,,,,,4342443.12,,,
Trend,2026-04-01,GR,Greece,P01,International Voice Termination,Actual,,,,,675306.25,,,
Trend,2026-04-01,GR,Greece,P02,A2P Messaging,Actual,,,,,2723404.77,,,
Trend,2026-04-01,GR,Greece,P03,IPX Roaming & Signalling,Actual,,,,,1894345.29,,,
Trend,2026-04-01,GR,Greece,P04,IP Transit,Actual,,,,,495761.01,,,
Trend,2026-04-01,GR,Greece,P05,Ethernet & Capacity Services,Actual,,,,,938609.62,,,
Trend,2026-04-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1061903.75,,,
Trend,2026-04-01,HR,Croatia,P05,Ethernet & Capacity Services,Actual,,,,,185148.58,,,
Trend,2026-04-01,HR,Croatia,P06,Cloud Connect,Actual,,,,,145477.3,,,
Trend,2026-04-01,HU,Hungary,P01,International Voice Termination,Actual,,,,,1054970.81,,,
Trend,2026-04-01,HU,Hungary,P02,A2P Messaging,Actual,,,,,2475885.31,,,
Trend,2026-04-01,HU,Hungary,P03,IPX Roaming & Signalling,Actual,,,,,2276157.99,,,
Trend,2026-04-01,HU,Hungary,P04,IP Transit,Actual,,,,,671559.77,,,
Trend,2026-04-01,HU,Hungary,P05,Ethernet & Capacity Services,Actual,,,,,1309020.55,,,
Trend,2026-04-01,HU,Hungary,P06,Cloud Connect,Actual,,,,,806693.92,,,
Trend,2026-04-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1086922.04,,,
Trend,2026-04-01,IT,Italy,P01,International Voice Termination,Actual,,,,,113593.95,,,
Trend,2026-04-01,IT,Italy,P02,A2P Messaging,Actual,,,,,3956480.08,,,
Trend,2026-04-01,IT,Italy,P03,IPX Roaming & Signalling,Actual,,,,,1021368.96,,,
Trend,2026-04-01,IT,Italy,P04,IP Transit,Actual,,,,,1508849.26,,,
Trend,2026-04-01,IT,Italy,P05,Ethernet & Capacity Services,Actual,,,,,6009414.84,,,
Trend,2026-04-01,IT,Italy,P06,Cloud Connect,Actual,,,,,3230507.85,,,
Trend,2026-04-01,IT,Italy,P07,Voice Firewall & Anti-Fraud,Actual,,,,,499758.88,,,
Trend,2026-04-01,NL,Netherlands,P01,International Voice Termination,Actual,,,,,1256234.94,,,
Trend,2026-04-01,NL,Netherlands,P02,A2P Messaging,Actual,,,,,9347650.67,,,
Trend,2026-04-01,NL,Netherlands,P03,IPX Roaming & Signalling,Actual,,,,,5808913.11,,,
Trend,2026-04-01,NL,Netherlands,P04,IP Transit,Actual,,,,,1782980.67,,,
Trend,2026-04-01,NL,Netherlands,P05,Ethernet & Capacity Services,Actual,,,,,2450021.5,,,
Trend,2026-04-01,NL,Netherlands,P06,Cloud Connect,Actual,,,,,157528.34,,,
Trend,2026-04-01,NL,Netherlands,P07,Voice Firewall & Anti-Fraud,Actual,,,,,2315944.06,,,
Trend,2026-04-01,PL,Poland,P01,International Voice Termination,Actual,,,,,1412796.73,,,
Trend,2026-04-01,PL,Poland,P02,A2P Messaging,Actual,,,,,6438384.41,,,
Trend,2026-04-01,PL,Poland,P03,IPX Roaming & Signalling,Actual,,,,,4441281.47,,,
Trend,2026-04-01,PL,Poland,P04,IP Transit,Actual,,,,,1544495.88,,,
Trend,2026-04-01,PL,Poland,P05,Ethernet & Capacity Services,Actual,,,,,3399831.54,,,
Trend,2026-04-01,PL,Poland,P06,Cloud Connect,Actual,,,,,103278.55,,,
Trend,2026-04-01,PL,Poland,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1177194.91,,,
Trend,2026-04-01,RO,Romania,P03,IPX Roaming & Signalling,Actual,,,,,983903.98,,,
Trend,2026-04-01,RO,Romania,P05,Ethernet & Capacity Services,Actual,,,,,1252188.58,,,
Trend,2026-04-01,RO,Romania,P07,Voice Firewall & Anti-Fraud,Actual,,,,,137132.92,,,
Trend,2026-04-01,SK,Slovakia,P01,International Voice Termination,Actual,,,,,244595.86,,,
Trend,2026-04-01,SK,Slovakia,P02,A2P Messaging,Actual,,,,,3090831.75,,,
Trend,2026-04-01,SK,Slovakia,P03,IPX Roaming & Signalling,Actual,,,,,965521.0,,,
Trend,2026-04-01,SK,Slovakia,P05,Ethernet & Capacity Services,Actual,,,,,339986.76,,,
Trend,2026-05-01,AT,Austria,P01,International Voice Termination,Actual,,,,,500703.11,,,
Trend,2026-05-01,AT,Austria,P02,A2P Messaging,Actual,,,,,4207760.48,,,
Trend,2026-05-01,AT,Austria,P03,IPX Roaming & Signalling,Actual,,,,,1823500.59,,,
Trend,2026-05-01,AT,Austria,P04,IP Transit,Actual,,,,,859400.01,,,
Trend,2026-05-01,AT,Austria,P05,Ethernet & Capacity Services,Actual,,,,,1110618.14,,,
Trend,2026-05-01,AT,Austria,P07,Voice Firewall & Anti-Fraud,Actual,,,,,945036.87,,,
Trend,2026-05-01,CZ,Czechia,P03,IPX Roaming & Signalling,Actual,,,,,139018.42,,,
Trend,2026-05-01,CZ,Czechia,P04,IP Transit,Actual,,,,,187434.5,,,
Trend,2026-05-01,CZ,Czechia,P05,Ethernet & Capacity Services,Actual,,,,,1326310.18,,,
Trend,2026-05-01,CZ,Czechia,P06,Cloud Connect,Actual,,,,,223247.38,,,
Trend,2026-05-01,CZ,Czechia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,57093.0,,,
Trend,2026-05-01,DE,Germany,P01,International Voice Termination,Actual,,,,,2435881.31,,,
Trend,2026-05-01,DE,Germany,P02,A2P Messaging,Actual,,,,,6329021.14,,,
Trend,2026-05-01,DE,Germany,P03,IPX Roaming & Signalling,Actual,,,,,8061192.55,,,
Trend,2026-05-01,DE,Germany,P04,IP Transit,Actual,,,,,6264150.91,,,
Trend,2026-05-01,DE,Germany,P05,Ethernet & Capacity Services,Actual,,,,,7574283.24,,,
Trend,2026-05-01,DE,Germany,P06,Cloud Connect,Actual,,,,,6943139.37,,,
Trend,2026-05-01,DE,Germany,P07,Voice Firewall & Anti-Fraud,Actual,,,,,2054454.34,,,
Trend,2026-05-01,ES,Spain,P01,International Voice Termination,Actual,,,,,1041198.63,,,
Trend,2026-05-01,ES,Spain,P02,A2P Messaging,Actual,,,,,14666368.76,,,
Trend,2026-05-01,ES,Spain,P03,IPX Roaming & Signalling,Actual,,,,,4699131.25,,,
Trend,2026-05-01,ES,Spain,P04,IP Transit,Actual,,,,,2669477.79,,,
Trend,2026-05-01,ES,Spain,P05,Ethernet & Capacity Services,Actual,,,,,5956644.33,,,
Trend,2026-05-01,ES,Spain,P06,Cloud Connect,Actual,,,,,3036146.73,,,
Trend,2026-05-01,ES,Spain,P07,Voice Firewall & Anti-Fraud,Actual,,,,,2767147.42,,,
Trend,2026-05-01,FR,France,P01,International Voice Termination,Actual,,,,,1449802.37,,,
Trend,2026-05-01,FR,France,P02,A2P Messaging,Actual,,,,,15139822.04,,,
Trend,2026-05-01,FR,France,P03,IPX Roaming & Signalling,Actual,,,,,13089007.16,,,
Trend,2026-05-01,FR,France,P04,IP Transit,Actual,,,,,1542307.03,,,
Trend,2026-05-01,FR,France,P05,Ethernet & Capacity Services,Actual,,,,,3888411.72,,,
Trend,2026-05-01,FR,France,P06,Cloud Connect,Actual,,,,,1998582.38,,,
Trend,2026-05-01,FR,France,P07,Voice Firewall & Anti-Fraud,Actual,,,,,4510016.21,,,
Trend,2026-05-01,GR,Greece,P01,International Voice Termination,Actual,,,,,647485.96,,,
Trend,2026-05-01,GR,Greece,P02,A2P Messaging,Actual,,,,,2803227.87,,,
Trend,2026-05-01,GR,Greece,P03,IPX Roaming & Signalling,Actual,,,,,2171541.55,,,
Trend,2026-05-01,GR,Greece,P04,IP Transit,Actual,,,,,562728.71,,,
Trend,2026-05-01,GR,Greece,P05,Ethernet & Capacity Services,Actual,,,,,891649.92,,,
Trend,2026-05-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1108909.55,,,
Trend,2026-05-01,HR,Croatia,P05,Ethernet & Capacity Services,Actual,,,,,185499.46,,,
Trend,2026-05-01,HR,Croatia,P06,Cloud Connect,Actual,,,,,146583.39,,,
Trend,2026-05-01,HU,Hungary,P01,International Voice Termination,Actual,,,,,1045705.56,,,
Trend,2026-05-01,HU,Hungary,P02,A2P Messaging,Actual,,,,,2403969.61,,,
Trend,2026-05-01,HU,Hungary,P03,IPX Roaming & Signalling,Actual,,,,,2468340.19,,,
Trend,2026-05-01,HU,Hungary,P04,IP Transit,Actual,,,,,700618.47,,,
Trend,2026-05-01,HU,Hungary,P05,Ethernet & Capacity Services,Actual,,,,,1332340.65,,,
Trend,2026-05-01,HU,Hungary,P06,Cloud Connect,Actual,,,,,774504.34,,,
Trend,2026-05-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1081733.55,,,
Trend,2026-05-01,IT,Italy,P01,International Voice Termination,Actual,,,,,119353.66,,,
Trend,2026-05-01,IT,Italy,P02,A2P Messaging,Actual,,,,,4072481.23,,,
Trend,2026-05-01,IT,Italy,P03,IPX Roaming & Signalling,Actual,,,,,1197013.19,,,
Trend,2026-05-01,IT,Italy,P04,IP Transit,Actual,,,,,1552290.91,,,
Trend,2026-05-01,IT,Italy,P05,Ethernet & Capacity Services,Actual,,,,,6349633.44,,,
Trend,2026-05-01,IT,Italy,P06,Cloud Connect,Actual,,,,,3175387.46,,,
Trend,2026-05-01,IT,Italy,P07,Voice Firewall & Anti-Fraud,Actual,,,,,491055.88,,,
Trend,2026-05-01,NL,Netherlands,P01,International Voice Termination,Actual,,,,,1282614.35,,,
Trend,2026-05-01,NL,Netherlands,P02,A2P Messaging,Actual,,,,,9896829.09,,,
Trend,2026-05-01,NL,Netherlands,P03,IPX Roaming & Signalling,Actual,,,,,6613027.12,,,
Trend,2026-05-01,NL,Netherlands,P04,IP Transit,Actual,,,,,1542266.42,,,
Trend,2026-05-01,NL,Netherlands,P05,Ethernet & Capacity Services,Actual,,,,,2402271.3,,,
Trend,2026-05-01,NL,Netherlands,P06,Cloud Connect,Actual,,,,,164331.68,,,
Trend,2026-05-01,NL,Netherlands,P07,Voice Firewall & Anti-Fraud,Actual,,,,,2510482.08,,,
Trend,2026-05-01,PL,Poland,P01,International Voice Termination,Actual,,,,,1488297.56,,,
Trend,2026-05-01,PL,Poland,P02,A2P Messaging,Actual,,,,,6364925.06,,,
