country_code,product_id,year_month,horizon,forecast_eur,forecast_lo_eur,forecast_hi_eur,model,scenario,scenario_key,driver_factor
NL,P05,2027-03,9,2415322.7553261784,1873742.0792553145,3113913.511098129,gradient_boosting,Baseline,baseline,1.0
NL,P05,2027-04,10,2455111.047480618,1832749.2679692244,3086731.0337257087,gradient_boosting,Baseline,baseline,1.0
NL,P05,2027-05,11,2520387.172011588,1893416.890512665,3316308.762179264,gradient_boosting,Baseline,baseline,1.0
NL,P05,2027-06,12,2488753.6548641524,1982447.9748315983,3239624.3711054637,gradient_boosting,Baseline,baseline,1.0
NL,P06,2026-07,1,165589.80135223237,148312.05760146098,188389.30713829963,gradient_boosting,Baseline,baseline,1.0
NL,P06,2026-08,2,167284.68679163337,145268.68497797396,199540.78880022728,gradient_boosting,Baseline,baseline,1.0
NL,P06,2026-09,3,180145.66148705024,160141.87017656767,214254.57241027578,gradient_boosting,Baseline,baseline,1.0
NL,P06,2026-10,4,151653.21069098986,131282.87112272996,193911.87437688856,gradient_boosting,Baseline,baseline,1.0
NL,P06,2026-11,5,146768.86105739177,119427.77752494063,198622.3526998113,gradient_boosting,Baseline,baseline,1.0
NL,P06,2026-12,6,124786.19491944961,106819.4087088123,162379.92603082725,gradient_boosting,Baseline,baseline,1.0
NL,P06,2027-01,7,135836.60265968333,109206.88037017368,182724.37126620236,gradient_boosting,Baseline,baseline,1.0
NL,P06,2027-02,8,140148.34604731764,108161.5268118804,175948.75086616533,gradient_boosting,Baseline,baseline,1.0
NL,P06,2027-03,9,118679.23581008134,92068.14185840888,153005.1729363624,gradient_boosting,Baseline,baseline,1.0
NL,P06,2027-04,10,163598.97337497777,122127.22475473858,205687.65258924462,gradient_boosting,Baseline,baseline,1.0
NL,P06,2027-05,11,159074.54562886138,119503.23937886198,209309.2344568768,gradient_boosting,Baseline,baseline,1.0
NL,P06,2027-06,12,125438.79595526222,99919.84804152805,163284.3731498105,gradient_boosting,Baseline,baseline,1.0
NL,P07,2026-07,1,2455373.706839088,2199178.473964165,2793445.8983562165,gradient_boosting,Baseline,baseline,1.0
NL,P07,2026-08,2,2535699.9329435755,2201981.5550497426,3024637.6669878815,gradient_boosting,Baseline,baseline,1.0
NL,P07,2026-09,3,2542543.87047727,2260213.9128033794,3023950.981148855,gradient_boosting,Baseline,baseline,1.0
NL,P07,2026-10,4,2537814.35974887,2196930.4441776588,3244984.6401354466,gradient_boosting,Baseline,baseline,1.0
NL,P07,2026-11,5,2633228.4149849904,2142693.041640532,3563548.965442986,gradient_boosting,Baseline,baseline,1.0
NL,P07,2026-12,6,2554317.358464869,2186545.3150646975,3323844.1479405668,gradient_boosting,Baseline,baseline,1.0
NL,P07,2027-01,7,2528446.990985345,2032764.3850063432,3401210.554898867,gradient_boosting,Baseline,baseline,1.0
NL,P07,2027-02,8,2580034.152610618,1991178.9260712545,3239094.8530396307,gradient_boosting,Baseline,baseline,1.0
NL,P07,2027-03,9,2651181.733657032,2056715.0966270678,3417990.6609194838,gradient_boosting,Baseline,baseline,1.0
NL,P07,2027-04,10,2644825.160272005,1974371.5386598497,3325252.399221514,gradient_boosting,Baseline,baseline,1.0
NL,P07,2027-05,11,2769334.1409995705,2080435.933125699,3643871.5365580493,gradient_boosting,Baseline,baseline,1.0
NL,P07,2027-06,12,2777665.2418263163,2212584.127262397,3615702.1787213692,gradient_boosting,Baseline,baseline,1.0
PL,P01,2026-07,1,1324469.285882845,1186273.3297286741,1506831.0309925005,gradient_boosting,Baseline,baseline,1.0
PL,P01,2026-08,2,1146528.4864225627,995636.1739185962,1367603.9507887047,gradient_boosting,Baseline,baseline,1.0
PL,P01,2026-09,3,1379276.124570695,1226118.110507577,1640429.2718802984,gradient_boosting,Baseline,baseline,1.0
PL,P01,2026-10,4,1660614.642332797,1437557.8141772074,2123350.3494271273,gradient_boosting,Baseline,baseline,1.0
PL,P01,2026-11,5,1569933.136218506,1277475.5078873266,2124591.0804961477,gradient_boosting,Baseline,baseline,1.0
PL,P01,2026-12,6,1321616.6534071702,1131329.547693976,1719773.686182948,gradient_boosting,Baseline,baseline,1.0
PL,P01,2027-01,7,1352908.738135639,1087681.3747138353,1819902.68982013,gradient_boosting,Baseline,baseline,1.0
PL,P01,2027-02,8,1303060.9091902955,1005656.2310005007,1635923.260893526,gradient_boosting,Baseline,baseline,1.0
PL,P01,2027-03,9,1301910.3994677132,1009986.8820940721,1678465.6933330616,gradient_boosting,Baseline,baseline,1.0
PL,P01,2027-04,10,1364482.369060263,1018591.0187721773,1715519.1728993023,gradient_boosting,Baseline,baseline,1.0
PL,P01,2027-05,11,1428204.7331828324,1072925.2215484916,1879222.336725315,gradient_boosting,Baseline,baseline,1.0
PL,P01,2027-06,12,1283532.8816748378,1022414.234101824,1670781.837512159,gradient_boosting,Baseline,baseline,1.0
PL,P02,2026-07,1,5982324.134470214,5358124.681452161,6806010.331350507,gradient_boosting,Baseline,baseline,1.0
PL,P02,2026-08,2,5163473.124747704,4483918.792193502,6159102.306502702,gradient_boosting,Baseline,baseline,1.0
PL,P02,2026-09,3,6414545.387349382,5702259.417090923,7629080.089012544,gradient_boosting,Baseline,baseline,1.0
PL,P02,2026-10,4,7155844.754343816,6194658.460433091,9149844.32404949,gradient_boosting,Baseline,baseline,1.0
PL,P02,2026-11,5,9282269.617154054,7553106.447630632,12561698.826784361,gradient_boosting,Baseline,baseline,1.0
PL,P02,2026-12,6,8832304.179331247,7560624.078501205,11493169.578953452,gradient_boosting,Baseline,baseline,1.0
PL,P02,2027-01,7,6728053.180890501,5409070.047860901,9050427.228394404,gradient_boosting,Baseline,baseline,1.0
PL,P02,2027-02,8,6712981.499944945,5180841.222691326,8427789.144969337,gradient_boosting,Baseline,baseline,1.0
PL,P02,2027-03,9,7675353.311219323,5954331.544581124,9895317.851642555,gradient_boosting,Baseline,baseline,1.0
PL,P02,2027-04,10,7854482.531977313,5863399.590633842,9875184.67247753,gradient_boosting,Baseline,baseline,1.0
PL,P02,2027-05,11,7689286.610304586,5776503.42995661,10117512.437705562,gradient_boosting,Baseline,baseline,1.0
PL,P02,2027-06,12,7721337.257521203,6150528.1485966155,10050907.331909355,gradient_boosting,Baseline,baseline,1.0
PL,P03,2026-07,1,5644773.494404407,5055794.286922853,6421983.472891874,gradient_boosting,Baseline,baseline,1.0
PL,P03,2026-08,2,6113677.255505176,5309068.464785534,7292526.324020504,gradient_boosting,Baseline,baseline,1.0
PL,P03,2026-09,3,5035764.911338305,4476581.917179417,5989240.312151609,gradient_boosting,Baseline,baseline,1.0
PL,P03,2026-10,4,4431733.803171378,3836455.127333225,5666650.937337762,gradient_boosting,Baseline,baseline,1.0
PL,P03,2026-11,5,4311975.554226324,3508711.9534282736,5835398.075546838,gradient_boosting,Baseline,baseline,1.0
PL,P03,2026-12,6,4330942.360047342,3707370.854210559,5635704.338306188,gradient_boosting,Baseline,baseline,1.0
PL,P03,2027-01,7,3510181.3910781695,2822037.298838148,4721817.795472959,gradient_boosting,Baseline,baseline,1.0
PL,P03,2027-02,8,3670746.5197671372,2832952.077674618,4608425.87954118,gradient_boosting,Baseline,baseline,1.0
PL,P03,2027-03,9,4538071.829645352,3520513.40846219,5850631.412926063,gradient_boosting,Baseline,baseline,1.0
PL,P03,2027-04,10,5240491.75880068,3912046.0333542293,6588699.342326421,gradient_boosting,Baseline,baseline,1.0
PL,P03,2027-05,11,5955921.7354380675,4474329.554474535,7836762.405961166,gradient_boosting,Baseline,baseline,1.0
PL,P03,2027-06,12,6099941.386664301,4858984.907947499,7940327.376287149,gradient_boosting,Baseline,baseline,1.0
PL,P04,2026-07,1,1696922.7482054662,1519864.7641453051,1930566.3645410086,gradient_boosting,Baseline,baseline,1.0
PL,P04,2026-08,2,1771758.3351363644,1538580.7773583785,2113391.6232084525,gradient_boosting,Baseline,baseline,1.0
PL,P04,2026-09,3,1786924.3242027396,1588500.1102976701,2125261.8789218003,gradient_boosting,Baseline,baseline,1.0
PL,P04,2026-10,4,1824609.6842241103,1579524.7389214071,2333043.1466766237,gradient_boosting,Baseline,baseline,1.0
PL,P04,2026-11,5,1893506.3849567722,1540771.3710897053,2562482.8749278313,gradient_boosting,Baseline,baseline,1.0
PL,P04,2026-12,6,1895979.8402709155,1622995.6013347511,2467172.481842744,gradient_boosting,Baseline,baseline,1.0
PL,P04,2027-01,7,1917870.4715807685,1541886.70103992,2579876.6255041435,gradient_boosting,Baseline,baseline,1.0
PL,P04,2027-02,8,1899655.8902963612,1466087.0949006034,2384916.3432891984,gradient_boosting,Baseline,baseline,1.0
PL,P04,2027-03,9,1994290.8332869215,1547116.8995375999,2571105.3138290215,gradient_boosting,Baseline,baseline,1.0
PL,P04,2027-04,10,1952892.9752957053,1457841.6624243143,2455308.6340334984,gradient_boosting,Baseline,baseline,1.0
PL,P04,2027-05,11,2085360.9479779163,1566607.5774245118,2743904.135397585,gradient_boosting,Baseline,baseline,1.0
PL,P04,2027-06,12,2188304.5110364603,1743121.4366035277,2848528.06202738,gradient_boosting,Baseline,baseline,1.0
PL,P05,2026-07,1,3564753.550337163,3192804.928656256,4055572.541199611,gradient_boosting,Baseline,baseline,1.0
PL,P05,2026-08,2,3609692.776849512,3134628.356751935,4305719.536159353,gradient_boosting,Baseline,baseline,1.0
PL,P05,2026-09,3,3716914.5798643962,3304179.779810151,4420677.897100579,gradient_boosting,Baseline,baseline,1.0
PL,P05,2026-10,4,3683889.201940362,3189062.3952182964,4710416.989460264,gradient_boosting,Baseline,baseline,1.0
PL,P05,2026-11,5,3781315.2895186893,3076906.6264792047,5117255.347578679,gradient_boosting,Baseline,baseline,1.0
PL,P05,2026-12,6,3588831.9602649366,3072109.9252865906,4670021.941297763,gradient_boosting,Baseline,baseline,1.0
PL,P05,2027-01,7,3537117.629417692,2843692.8946081367,4758051.823109802,gradient_boosting,Baseline,baseline,1.0
PL,P05,2027-02,8,3827224.7086431887,2953716.3984742174,4804875.874471877,gradient_boosting,Baseline,baseline,1.0
PL,P05,2027-03,9,3860749.785922249,2995065.2828514175,4977405.564056377,gradient_boosting,Baseline,baseline,1.0
PL,P05,2027-04,10,3759661.7343106666,2806601.0694060777,4726900.057541845,gradient_boosting,Baseline,baseline,1.0
PL,P05,2027-05,11,4193268.377134671,3150152.984385573,5517474.781528127,gradient_boosting,Baseline,baseline,1.0
PL,P05,2027-06,12,4041419.429895752,3219243.3946136115,5260737.981583833,gradient_boosting,Baseline,baseline,1.0
PL,P06,2026-07,1,113386.88390386,101556.02530754979,128998.74462547044,gradient_boosting,Baseline,baseline,1.0
PL,P06,2026-08,2,110330.85404203818,95810.43182480514,131605.02653762407,gradient_boosting,Baseline,baseline,1.0
PL,P06,2026-09,3,118685.01834231567,105505.95913543522,141156.92627028117,gradient_boosting,Baseline,baseline,1.0
PL,P06,2026-10,4,108869.05147684945,94245.55925434321,139205.76911837255,gradient_boosting,Baseline,baseline,1.0
PL,P06,2026-11,5,125547.07010696555,102159.32350786384,169902.895338696,gradient_boosting,Baseline,baseline,1.0
PL,P06,2026-12,6,138879.58617840093,118883.62560359703,180719.16485150973,gradient_boosting,Baseline,baseline,1.0
PL,P06,2027-01,7,141135.82033918463,113467.22713864135,189852.76081460362,gradient_boosting,Baseline,baseline,1.0
PL,P06,2027-02,8,140658.9874166598,108555.62172430061,176589.83378730094,gradient_boosting,Baseline,baseline,1.0
PL,P06,2027-03,9,140753.49612850606,109192.75608889194,181464.03513250698,gradient_boosting,Baseline,baseline,1.0
PL,P06,2027-04,10,143507.87168554807,107129.14474862913,180427.76581135695,gradient_boosting,Baseline,baseline,1.0
PL,P06,2027-05,11,156360.03155890858,117463.98650269344,205737.49480702827,gradient_boosting,Baseline,baseline,1.0
PL,P06,2027-06,12,150529.00419882938,119905.76847336678,195944.43572495042,gradient_boosting,Baseline,baseline,1.0
PL,P07,2026-07,1,1166296.4022962789,1044604.3040404341,1326879.8522145546,gradient_boosting,Baseline,baseline,1.0
PL,P07,2026-08,2,1227697.446812739,1066122.650374132,1464424.0404991528,gradient_boosting,Baseline,baseline,1.0
PL,P07,2026-09,3,1228205.0768456017,1091822.3416695965,1460754.321805306,gradient_boosting,Baseline,baseline,1.0
PL,P07,2026-10,4,1226835.51224787,1062044.6986210407,1568697.2445104248,gradient_boosting,Baseline,baseline,1.0
PL,P07,2026-11,5,1204112.4529304202,979802.344363442,1629525.8176232593,gradient_boosting,Baseline,baseline,1.0
PL,P07,2026-12,6,1255854.60508849,1075035.9559115178,1634199.8248394239,gradient_boosting,Baseline,baseline,1.0
PL,P07,2027-01,7,1293230.620036213,1039702.6931479464,1739625.0150656481,gradient_boosting,Baseline,baseline,1.0
PL,P07,2027-02,8,1380426.4928528834,1065364.2467398555,1733051.612311018,gradient_boosting,Baseline,baseline,1.0
PL,P07,2027-03,9,1345161.21674339,1043539.6965628258,1734226.0690359678,gradient_boosting,Baseline,baseline,1.0
PL,P07,2027-04,10,1381092.4589690098,1030990.5109061064,1736402.4971167205,gradient_boosting,Baseline,baseline,1.0
PL,P07,2027-05,11,1382157.190157785,1038332.442828448,1818633.284334245,gradient_boosting,Baseline,baseline,1.0
PL,P07,2027-06,12,1350761.5714407265,1075966.0911192847,1758293.794100305,gradient_boosting,Baseline,baseline,1.0
RO,P01,2026-07,1,0.03921043290235949,0.035119191735865696,0.04460918623457668,gradient_boosting,Baseline,baseline,1.0
RO,P01,2026-08,2,0.08347311016369005,0.07248738170281395,0.09956852934433706,gradient_boosting,Baseline,baseline,1.0
RO,P01,2026-09,3,0.0018163485627804296,0.0016146570133030278,0.002160257324290403,gradient_boosting,Baseline,baseline,1.0
RO,P01,2026-10,4,0.10200058511674201,0.08829967799105676,0.13042338211901727,gradient_boosting,Baseline,baseline,1.0
RO,P01,2026-11,5,0.036744413726218526,0.029899418965057035,0.04972622837226275,gradient_boosting,Baseline,baseline,1.0
RO,P01,2026-12,6,0.0,0.0,0.0,gradient_boosting,Baseline,baseline,1.0
RO,P01,2027-01,7,0.03663590353633987,0.029453716129590506,0.04928180113734412,gradient_boosting,Baseline,baseline,1.0
RO,P01,2027-02,8,0.029621531387794903,0.0228608481781741,0.03718824797736651,gradient_boosting,Baseline,baseline,1.0
RO,P01,2027-03,9,0.09229318598365668,0.07159855792554748,0.11898740993643721,gradient_boosting,Baseline,baseline,1.0
RO,P01,2027-04,10,0.039047806387541927,0.02914932855929664,0.049093533222875595,gradient_boosting,Baseline,baseline,1.0
RO,P01,2027-05,11,0.0,0.0,0.0,gradient_boosting,Baseline,baseline,1.0
RO,P01,2027-06,12,0.10366909623711153,0.08257892037092837,0.13494663485227767,gradient_boosting,Baseline,baseline,1.0
RO,P03,2026-07,1,1289329.0891766793,1154799.6831909537,1466852.4981594526,gradient_boosting,Baseline,baseline,1.0
RO,P03,2026-08,2,1242447.186422542,1078931.2063631958,1482017.8485923228,gradient_boosting,Baseline,baseline,1.0
RO,P03,2026-09,3,1089384.1867428347,968416.4445909654,1295648.9831306897,gradient_boosting,Baseline,baseline,1.0
RO,P03,2026-10,4,1090860.926395144,944334.4704687094,1394832.8951162726,gradient_boosting,Baseline,baseline,1.0
RO,P03,2026-11,5,1003453.4633680528,816523.451339513,1357973.9345459666,gradient_boosting,Baseline,baseline,1.0
RO,P03,2026-12,6,972661.7246306217,832617.3449379099,1265690.800176166,gradient_boosting,Baseline,baseline,1.0
RO,P03,2027-01,7,888538.0537755892,714346.99516243,1195241.5920545384,gradient_boosting,Baseline,baseline,1.0
RO,P03,2027-02,8,896509.2056516503,691894.0338507439,1125519.3466298138,gradient_boosting,Baseline,baseline,1.0
RO,P03,2027-03,9,965532.1542812192,749033.7357031343,1244795.7996445682,gradient_boosting,Baseline,baseline,1.0
RO,P03,2027-04,10,1004496.1658996224,749860.0173786881,1262920.262495919,gradient_boosting,Baseline,baseline,1.0
RO,P03,2027-05,11,1069404.7646595303,803380.1578925694,1407115.712514168,gradient_boosting,Baseline,baseline,1.0
RO,P03,2027-06,12,1165571.5209260187,928450.6309674508,1517230.8830479668,gradient_boosting,Baseline,baseline,1.0
RO,P05,2026-07,1,1345878.580560911,1205448.765169567,1531188.0998323935,gradient_boosting,Baseline,baseline,1.0
RO,P05,2026-08,2,1382057.7583548834,1200167.911184216,1648548.355254476,gradient_boosting,Baseline,baseline,1.0
RO,P05,2026-09,3,1369470.5356656818,1217401.356895699,1628767.0856209553,gradient_boosting,Baseline,baseline,1.0
RO,P05,2026-10,4,1483816.1264555345,1284507.2017381557,1897286.3482457204,gradient_boosting,Baseline,baseline,1.0
RO,P05,2026-11,5,1393370.3563299193,1133804.021689218,1885648.6066768772,gradient_boosting,Baseline,baseline,1.0
RO,P05,2026-12,6,1341334.025406578,1148208.0014334142,1745431.215117562,gradient_boosting,Baseline,baseline,1.0
RO,P05,2027-01,7,1280760.9697514507,1029677.6219944987,1722851.1193440286,gradient_boosting,Baseline,baseline,1.0
RO,P05,2027-02,8,1386596.2201281695,1070125.8236041486,1740797.3748397103,gradient_boosting,Baseline,baseline,1.0
RO,P05,2027-03,9,1407659.1486943015,1092023.9021227753,1814800.4578163,gradient_boosting,Baseline,baseline,1.0
RO,P05,2027-04,10,1323645.1488672704,988105.886341443,1664175.8680699123,gradient_boosting,Baseline,baseline,1.0
RO,P05,2027-05,11,1349738.7536162727,1013978.4007220035,1775977.3200631035,gradient_boosting,Baseline,baseline,1.0
RO,P05,2027-06,12,1294327.2930849185,1031012.65805495,1684832.9824326253,gradient_boosting,Baseline,baseline,1.0
RO,P07,2026-07,1,148318.94276804948,132843.25123629477,168740.48181338233,gradient_boosting,Baseline,baseline,1.0
RO,P07,2026-08,2,142100.09757024588,123398.58898730857,169500.06663236473,gradient_boosting,Baseline,baseline,1.0
RO,P07,2026-09,3,143636.35678431633,127686.64319147453,170832.5693294909,gradient_boosting,Baseline,baseline,1.0
RO,P07,2026-10,4,141371.5047142517,122382.22289698083,180765.13736646133,gradient_boosting,Baseline,baseline,1.0
RO,P07,2026-11,5,135774.64109002595,110481.63427041615,183743.87084551976,gradient_boosting,Baseline,baseline,1.0
RO,P07,2026-12,6,132798.26972194726,113677.90049539196,172805.75971076937,gradient_boosting,Baseline,baseline,1.0
RO,P07,2027-01,7,159054.86303298813,127873.37918819523,213957.05778469626,gradient_boosting,Baseline,baseline,1.0
RO,P07,2027-02,8,129883.1603093808,100239.22024361076,163061.35933469934,gradient_boosting,Baseline,baseline,1.0
RO,P07,2027-03,9,164771.0889617242,127824.95513342264,212428.30550278787,gradient_boosting,Baseline,baseline,1.0
RO,P07,2027-04,10,143715.71933162812,107284.30376744142,180689.08587673667,gradient_boosting,Baseline,baseline,1.0
RO,P07,2027-05,11,103161.20979067728,77498.87764564881,135738.83716952335,gradient_boosting,Baseline,baseline,1.0
RO,P07,2027-06,12,155437.7806430999,123815.91598910246,202334.21712018264,gradient_boosting,Baseline,baseline,1.0
SK,P01,2026-07,1,228888.64053807905,205006.2561980725,260403.5517324734,gradient_boosting,Baseline,baseline,1.0
SK,P01,2026-08,2,148656.73850860505,129092.3235738734,177320.96960807862,gradient_boosting,Baseline,baseline,1.0
SK,P01,2026-09,3,113867.31924991086,101223.22850380621,135427.04051825174,gradient_boosting,Baseline,baseline,1.0
SK,P01,2026-10,4,152173.54930905424,131733.31689584794,194577.2070545141,gradient_boosting,Baseline,baseline,1.0
SK,P01,2026-11,5,133356.0210554889,108513.57092699957,180470.75147887974,gradient_boosting,Baseline,baseline,1.0
